amount,payment_method,hour,day_of_week,account_age_days,total_transactions,avg_transaction_amount,failed_transactions,previous_fraud_count,transactions_last_5min,transactions_last_1hour,transactions_last_24hours,amount_last_1hour,time_since_last_transaction,new_receiver,amount_ratio,velocity_5min_ratio,fraud
696.05,ACCOUNT,11,5,1079,45,1236.23,1,0,5,11,17,13598.55,1416.83,0,0.5626,0.2778,1
269.5,UPI,5,5,1052,58,423.97,0,0,0,2,6,1049.03,899.38,1,0.6342,0.0,0
286.7,UPI,1,3,697,64,847.53,0,0,0,1,4,584.24,6709.29,0,0.3379,0.0,0
235.72,UPI,3,1,713,65,352.48,0,0,0,1,1,359.58,3588.42,0,0.6668,0.0,0
691.19,UPI,22,5,1168,56,769.57,0,1,0,3,6,1432.21,1956.94,0,0.897,0.0,0
1298.2,ACCOUNT,23,0,50,58,1640.99,2,0,0,2,7,4488.04,3275.1,0,0.7906,0.0,0
408.53,UPI,23,5,1331,68,511.6,1,0,0,2,5,1347.86,63.49,0,0.797,0.0,0
995.02,ACCOUNT,6,6,587,67,1014.35,0,0,0,1,6,777.34,1316.73,0,0.98,0.0,0
496.65,UPI,3,5,718,70,335.92,2,0,1,1,5,386.08,329.58,0,1.4741,0.1667,0
617.56,UPI,7,3,237,38,458.66,0,0,0,0,4,0.0,4146.66,0,1.3435,0.0,0
4099.73,UPI,21,6,572,65,1082.76,2,2,0,2,6,1394.48,532.17,0,3.7829,0.0,0
789.19,ACCOUNT,15,4,725,63,189.77,1,0,0,0,4,0.0,2765.26,1,4.1369,0.0,0
281.46,UPI,0,6,1087,62,335.42,1,0,0,0,3,0.0,5554.13,0,0.8366,0.0,0
464.78,ACCOUNT,23,5,1264,61,715.21,2,0,0,2,5,1711.16,2118.01,0,0.6489,0.0,0
544.92,ACCOUNT,2,2,1449,68,433.66,0,0,0,1,5,433.35,5662.59,0,1.2537,0.0,0
910.58,ACCOUNT,4,6,1375,57,720.59,0,0,0,1,5,892.59,3954.8,0,1.2619,0.0,0
1080.13,UPI,9,1,288,59,740.38,1,0,0,0,5,0.0,2442.79,0,1.4569,0.0,0
662.38,UPI,17,1,720,54,636.91,1,0,0,3,6,1450.13,846.36,0,1.0384,0.0,0
414.5,UPI,12,1,1127,55,457.59,1,0,0,0,6,0.0,11455.07,0,0.9039,0.0,0
301.33,UPI,15,3,1075,58,448.99,0,0,0,0,1,0.0,1972.35,0,0.6696,0.0,0
579.26,UPI,17,6,35,42,565.23,0,0,0,0,4,0.0,51.97,0,1.023,0.0,0
365.74,ACCOUNT,0,1,1284,55,570.38,0,0,0,2,5,730.75,4646.64,0,0.6401,0.0,0
1359.3,ACCOUNT,13,2,1472,55,1292.05,2,0,0,2,4,1743.45,4165.5,0,1.0512,0.0,0
392.07,UPI,5,5,1462,66,434.77,4,0,0,1,3,347.95,2576.33,0,0.8997,0.0,0
1540.88,UPI,19,2,1201,55,1442.86,2,1,0,1,9,1004.34,1456.08,1,1.0672,0.0,0
766.18,ACCOUNT,5,6,985,61,1201.57,3,0,0,1,4,1109.72,5893.87,0,0.6371,0.0,0
353.06,UPI,2,0,1420,51,297.47,2,0,0,0,3,0.0,2019.79,0,1.1829,0.0,0
1758.13,ACCOUNT,11,0,57,62,1073.58,1,0,0,0,2,0.0,318.31,0,1.6361,0.0,0
80.18,UPI,12,6,187,69,100.0,2,0,0,2,3,174.62,1144.61,1,0.7939,0.0,0
90.75,ACCOUNT,9,1,1005,52,135.87,1,0,2,4,7,695.75,1656.07,0,0.663,0.25,0
730.65,UPI,11,1,105,57,819.52,0,0,0,2,5,1658.41,1055.4,0,0.8905,0.0,0
629.2,ACCOUNT,6,2,498,54,1104.69,1,0,0,1,3,1361.34,6506.86,0,0.5691,0.0,0
788.96,UPI,20,1,672,64,1110.39,0,0,0,1,6,1135.67,796.95,0,0.7099,0.0,0
838.7,ACCOUNT,12,2,1222,61,1359.91,3,0,1,3,6,5699.23,351.31,0,0.6163,0.1429,0
1366.4,UPI,22,6,117,62,1998.86,1,0,0,2,4,5421.32,5900.92,0,0.6832,0.0,0
860.81,UPI,15,4,1274,67,1091.41,1,0,0,2,5,2744.57,2892.13,0,0.788,0.0,0
261.59,UPI,0,3,109,66,442.69,1,0,0,1,4,311.9,7567.67,0,0.5896,0.0,0
785.53,ACCOUNT,22,4,1159,55,586.43,0,0,0,0,4,0.0,4713.58,0,1.3372,0.0,0
2223.46,UPI,17,5,164,56,1562.49,0,0,1,3,5,4436.4,5174.81,0,1.4221,0.1667,0
571.56,ACCOUNT,15,4,1201,46,468.51,0,0,1,2,7,726.7,541.1,0,1.2174,0.125,0
1324.7,UPI,22,0,120,61,1310.55,0,0,0,0,4,0.0,849.08,0,1.01,0.0,0
748.46,UPI,5,6,1390,52,497.39,0,0,0,0,5,0.0,471.79,0,1.5018,0.0,0
267.41,UPI,8,0,173,54,282.68,1,0,0,1,5,395.18,7499.36,0,0.9426,0.0,0
823.89,UPI,9,0,702,58,710.16,1,0,0,3,7,1440.45,2229.94,0,1.1585,0.0,0
376.08,ACCOUNT,21,4,568,71,384.03,1,0,0,2,7,720.62,969.5,0,0.9768,0.0,0
364.34,UPI,8,3,619,60,657.89,0,0,1,6,10,2727.0,3785.26,0,0.553,0.0909,0
563.49,ACCOUNT,3,5,767,49,377.67,0,0,0,2,8,485.08,3607.42,0,1.4881,0.0,0
308.45,UPI,21,1,1186,67,325.21,1,1,0,0,4,0.0,9475.82,0,0.9455,0.0,0
781.09,UPI,0,2,182,58,402.72,3,0,0,1,5,498.83,3383.93,0,1.9347,0.0,0
532.13,UPI,8,1,75,45,605.08,1,0,0,0,4,0.0,18867.79,0,0.878,0.0,0
1752.45,UPI,19,2,971,62,805.37,1,0,0,0,4,0.0,9762.46,0,2.1733,0.0,0
640.48,ACCOUNT,8,4,61,62,613.21,0,0,0,2,5,860.61,2213.18,0,1.0428,0.0,0
246.47,ACCOUNT,8,4,923,66,352.61,3,0,1,1,7,218.45,248.42,0,0.697,0.125,0
866.48,UPI,9,0,204,66,921.33,2,0,0,0,3,0.0,4046.88,1,0.9394,0.0,0
652.92,UPI,2,6,464,64,691.87,0,0,1,1,3,898.67,344.27,0,0.9423,0.25,0
341.61,ACCOUNT,4,4,827,55,567.81,1,0,0,0,6,0.0,7611.62,1,0.6006,0.0,0
1415.94,ACCOUNT,4,3,476,55,821.98,1,0,1,1,7,989.67,4579.7,0,1.7205,0.125,0
441.19,UPI,20,6,771,55,428.29,1,0,0,3,8,1322.35,128.11,1,1.0277,0.0,0
764.19,ACCOUNT,19,1,1477,68,494.51,3,0,0,1,5,538.7,2644.11,0,1.5422,0.0,0
1180.72,UPI,14,5,653,52,671.07,1,0,0,0,4,0.0,1768.41,0,1.7569,0.0,0
563.92,UPI,13,6,471,53,706.0,1,0,2,3,6,1296.31,83.26,0,0.7976,0.2857,0
2762.66,ACCOUNT,18,6,277,71,430.54,1,0,0,0,10,0.0,380.22,0,6.4019,0.0,1
439.48,UPI,6,6,1361,53,320.15,0,0,0,1,4,261.1,8924.93,0,1.3685,0.0,0
727.13,UPI,23,2,1448,56,740.21,0,0,0,2,5,1913.57,279.61,1,0.981,0.0,0
14932.0,UPI,14,2,10,53,1925.36,0,0,3,4,6,10442.82,1235.83,1,7.7514,0.4286,1
737.27,UPI,0,2,219,55,673.08,1,0,0,0,5,0.0,662.18,0,1.0937,0.0,0
1153.42,UPI,14,3,293,61,1144.63,0,0,0,0,5,0.0,3622.93,0,1.0068,0.0,0
289.25,ACCOUNT,2,3,1116,61,689.76,0,0,0,0,2,0.0,1879.35,0,0.4188,0.0,0
177.76,UPI,5,5,1294,62,111.65,1,0,0,1,3,107.76,2636.44,1,1.578,0.0,0
697.22,ACCOUNT,10,5,68,58,472.31,1,0,0,1,7,540.98,16795.53,0,1.4731,0.0,0
654.36,UPI,9,1,922,61,719.66,0,0,0,1,6,508.81,240.63,0,0.908,0.0,0
559.98,ACCOUNT,7,6,807,59,415.6,2,0,0,0,3,0.0,12346.4,0,1.3442,0.0,0
405.72,UPI,14,5,1155,59,565.31,1,0,3,3,6,1812.84,188.24,0,0.7164,0.4286,0
899.39,UPI,19,4,1118,54,851.13,1,0,0,1,6,528.64,3714.03,0,1.0555,0.0,0
821.23,ACCOUNT,18,0,876,68,722.28,0,0,1,2,8,1189.55,4809.47,0,1.1354,0.1111,0
984.43,ACCOUNT,11,5,654,74,1330.24,0,0,1,3,5,5254.47,4697.54,0,0.7395,0.1667,0
277.14,UPI,16,3,1460,73,386.02,2,0,1,1,6,359.57,1248.19,0,0.7161,0.1429,0
839.99,ACCOUNT,21,5,452,65,754.09,0,0,0,1,7,643.24,1015.35,0,1.1124,0.0,0
599.54,ACCOUNT,0,5,72,57,545.55,0,0,0,1,5,513.57,2607.15,0,1.0969,0.0,0
501.27,UPI,14,3,1187,47,710.32,0,0,1,1,3,793.83,8390.6,0,0.7047,0.25,0
2072.83,UPI,20,2,250,67,1619.63,0,0,0,2,6,2567.32,5594.17,0,1.279,0.0,0
755.2,ACCOUNT,5,5,1188,60,1268.73,3,0,0,3,10,3802.93,592.97,0,0.5948,0.0,0
170.12,UPI,12,0,193,51,506.54,3,0,1,4,7,2214.67,4488.26,0,0.3352,0.125,0
820.66,UPI,3,6,1422,60,691.69,0,1,0,0,2,0.0,4319.81,0,1.1847,0.0,0
710.78,UPI,23,1,1016,46,594.62,0,0,1,2,8,1530.45,1347.83,0,1.1933,0.1111,0
330.51,UPI,22,0,1440,55,650.91,0,0,0,1,5,429.24,4100.86,0,0.507,0.0,0
1309.87,ACCOUNT,3,6,491,52,1102.84,0,0,0,3,9,3135.21,5180.18,0,1.1866,0.0,0
721.18,ACCOUNT,13,2,636,63,989.67,0,0,2,3,5,4040.58,1449.31,0,0.728,0.3333,0
586.87,UPI,1,6,1186,50,884.32,1,0,1,4,9,2821.48,5683.81,0,0.6629,0.1,0
4361.21,UPI,3,3,1288,54,794.95,1,0,1,1,4,698.9,5305.2,0,5.4792,0.2,0
515.83,UPI,0,2,212,61,762.69,1,0,1,2,8,1261.12,307.42,0,0.6755,0.1111,0
817.33,UPI,8,4,737,61,820.14,1,0,0,0,2,0.0,111.03,0,0.9954,0.0,0
307.42,ACCOUNT,10,5,368,66,394.47,1,0,0,1,4,261.01,4599.13,0,0.7774,0.0,0
4996.89,ACCOUNT,19,3,16,61,670.12,1,0,0,0,6,0.0,2809.55,1,7.4456,0.0,1
785.48,UPI,20,1,126,53,633.85,1,0,0,0,5,0.0,9793.14,0,1.2373,0.0,0
1729.86,UPI,3,1,809,61,1646.62,1,0,0,2,5,2582.36,4170.16,0,1.0499,0.0,0
931.76,UPI,22,1,1490,67,965.18,2,0,0,2,7,2667.72,1968.04,0,0.9644,0.0,0
755.12,ACCOUNT,14,3,1218,52,678.61,1,0,3,9,18,6107.5,20704.58,1,1.1111,0.1579,1
599.19,ACCOUNT,12,2,1084,60,575.84,1,0,0,1,2,481.61,3946.87,0,1.0388,0.0,0
522.47,ACCOUNT,19,2,36,76,457.64,1,0,1,2,6,917.55,8074.2,0,1.1392,0.1429,0
1771.85,UPI,8,4,190,66,1278.86,1,0,1,2,7,3274.38,5049.84,0,1.3844,0.125,0
745.07,ACCOUNT,22,2,1012,66,577.4,1,0,0,1,3,505.7,8260.2,0,1.2882,0.0,0
510.66,ACCOUNT,22,5,981,57,464.87,2,0,6,5,17,2324.37,9509.82,0,1.0961,0.3333,1
651.8,ACCOUNT,17,5,198,66,1068.3,1,0,0,1,7,683.76,5465.47,0,0.6096,0.0,0
3792.12,UPI,12,5,676,67,2857.44,0,0,0,0,3,0.0,5851.96,0,1.3266,0.0,0
749.82,UPI,7,2,1428,61,652.68,1,0,0,1,5,700.83,6982.94,0,1.1471,0.0,0
666.55,ACCOUNT,20,6,1376,41,676.98,0,0,0,0,5,0.0,4184.2,0,0.9832,0.0,0
841.87,ACCOUNT,7,5,1020,64,764.89,0,0,1,1,6,1058.1,422.98,1,1.0992,0.1429,0
301.13,ACCOUNT,5,6,227,53,493.28,0,0,0,1,5,384.45,129.03,0,0.6092,0.0,0
780.19,UPI,15,2,389,54,820.72,1,0,0,0,6,0.0,233.4,0,0.9495,0.0,0
576.27,UPI,14,2,70,60,557.92,2,0,0,5,9,3904.96,1259.82,0,1.031,0.0,0
1804.68,UPI,10,2,233,59,983.49,0,0,0,0,1,0.0,1796.29,0,1.8331,0.0,0
197.08,ACCOUNT,4,3,256,53,327.21,0,0,1,2,5,447.11,1596.16,0,0.6005,0.1667,0
189.51,UPI,23,3,1363,57,257.1,1,0,0,0,6,0.0,7266.65,0,0.7342,0.0,0
443.52,UPI,5,5,1408,65,607.78,0,0,0,1,5,445.65,405.11,0,0.7285,0.0,0
469.11,ACCOUNT,10,0,1190,52,508.19,0,0,0,3,4,932.86,11126.96,0,0.9213,0.0,0
1628.82,UPI,20,0,1395,73,909.97,3,0,0,0,2,0.0,1922.16,0,1.788,0.0,0
926.3,UPI,11,4,859,48,671.13,0,0,0,1,5,476.49,5547.56,0,1.3782,0.0,0
921.87,UPI,4,4,130,44,969.42,1,0,1,1,3,810.43,1381.36,0,0.95,0.25,0
579.31,ACCOUNT,14,4,1192,53,557.8,1,0,1,2,6,1483.06,2641.88,0,1.0367,0.1429,0
610.25,UPI,11,0,799,61,1040.12,2,0,0,0,2,0.0,1950.54,0,0.5861,0.0,0
738.4,UPI,14,5,220,51,802.35,1,0,0,0,4,0.0,2971.96,0,0.9191,0.0,0
380.76,UPI,13,4,1036,54,456.33,2,0,0,0,4,0.0,4800.05,0,0.8326,0.0,0
267.72,UPI,23,5,405,51,313.48,2,0,0,1,6,193.87,557.92,0,0.8513,0.0,0
572.77,ACCOUNT,12,4,36,64,756.43,1,0,1,1,7,827.35,340.95,0,0.7562,0.125,0
2831.12,ACCOUNT,21,6,196,57,2888.41,0,0,0,0,5,0.0,1383.44,0,0.9798,0.0,0
1030.88,UPI,4,3,54,51,1263.72,1,0,1,1,4,1617.45,562.58,0,0.8151,0.2,0
2519.27,UPI,21,1,17,62,274.28,1,2,4,7,11,602.71,1834.28,1,9.1518,0.3333,1
125.43,UPI,21,0,127,60,125.83,1,0,0,1,5,120.19,10193.19,0,0.9889,0.0,0
997.64,ACCOUNT,13,2,863,65,710.11,1,0,0,2,8,1711.17,2812.26,0,1.4029,0.0,0
414.94,ACCOUNT,7,1,1065,45,211.62,2,0,0,1,2,266.15,75.62,0,1.9515,0.0,0
1046.75,ACCOUNT,9,2,1104,48,891.4,0,0,0,0,3,0.0,2474.28,0,1.173,0.0,0
569.92,ACCOUNT,9,2,1411,73,650.02,1,1,0,1,4,709.36,13170.85,0,0.8754,0.0,0
818.77,UPI,21,3,1442,64,678.58,1,0,0,0,2,0.0,673.92,0,1.2048,0.0,0
671.81,UPI,3,3,130,72,1090.06,3,0,0,0,3,0.0,5615.48,0,0.6157,0.0,0
315.59,ACCOUNT,9,5,537,67,391.84,2,0,0,3,7,1079.15,5630.54,0,0.8034,0.0,0
296.42,UPI,7,2,241,60,384.66,3,0,1,3,6,1115.9,173.83,1,0.7686,0.1429,0
481.37,UPI,12,4,474,71,822.0,1,0,0,0,4,0.0,727.82,0,0.5849,0.0,0
843.02,UPI,12,5,716,70,968.39,2,0,2,4,8,4760.57,4017.95,0,0.8696,0.2222,0
414.65,ACCOUNT,21,4,1299,49,363.99,2,0,0,3,4,1093.22,952.95,0,1.136,0.0,0
768.86,ACCOUNT,7,4,680,62,540.98,3,0,2,3,5,2211.25,6778.29,0,1.4186,0.3333,0
851.29,UPI,17,2,394,61,948.95,3,0,0,3,6,2094.05,75.26,0,0.8961,0.0,0
343.21,UPI,23,4,342,58,233.8,1,0,0,1,5,203.3,1629.32,0,1.4617,0.0,0
314.08,ACCOUNT,6,2,1138,56,249.47,3,0,0,1,3,295.29,80.51,0,1.254,0.0,0
598.7,UPI,12,5,324,64,389.81,4,0,0,0,5,0.0,6234.6,0,1.532,0.0,0
1438.76,ACCOUNT,1,1,1087,68,1172.91,2,0,0,0,5,0.0,1180.12,0,1.2256,0.0,0
1314.22,ACCOUNT,23,3,235,56,1779.5,1,0,1,3,8,6897.73,4546.68,0,0.7381,0.1111,0
162.39,ACCOUNT,8,2,1481,70,229.29,3,0,2,2,5,342.45,3930.3,0,0.7052,0.3333,0
325.1,UPI,19,5,398,51,305.72,0,0,1,1,6,195.9,188.46,0,1.0599,0.1429,0
1046.72,UPI,0,6,1484,59,813.75,2,0,0,0,2,0.0,2460.34,0,1.2847,0.0,0
540.18,UPI,16,5,1266,71,696.32,0,0,0,1,6,959.06,54.79,0,0.7747,0.0,0
846.96,UPI,12,0,824,54,513.73,0,0,0,0,4,0.0,539.57,1,1.6455,0.0,0
374.77,ACCOUNT,13,0,702,73,284.27,1,0,0,0,5,0.0,18043.58,0,1.3138,0.0,0
497.97,ACCOUNT,11,0,445,66,540.66,0,0,0,0,1,0.0,6442.07,0,0.9193,0.0,0
512.42,UPI,4,2,1379,48,824.47,0,0,0,0,5,0.0,2056.47,0,0.6208,0.0,0
786.61,UPI,15,2,1412,47,760.45,1,0,6,8,14,6083.61,3260.08,0,1.033,0.4,1
1256.79,UPI,15,5,1267,51,874.13,0,0,0,1,4,627.91,1070.07,0,1.4361,0.0,0
384.82,ACCOUNT,22,0,1265,53,432.38,0,0,0,0,4,0.0,4778.18,0,0.8879,0.0,0
596.7,UPI,8,6,807,55,398.99,2,0,0,1,4,342.32,10045.24,0,1.4918,0.0,0
973.4,ACCOUNT,3,4,800,63,1057.72,1,0,0,0,2,0.0,1562.7,0,0.9194,0.0,0
593.52,ACCOUNT,15,4,1241,59,512.09,0,0,1,2,7,822.02,6828.1,0,1.1568,0.125,0
144.31,ACCOUNT,10,5,843,60,185.18,2,0,0,0,1,0.0,867.65,0,0.7751,0.0,0
178.13,UPI,22,3,271,59,228.1,0,0,0,1,6,269.18,2249.41,0,0.7775,0.0,0
561.8,UPI,17,6,74,76,453.05,2,0,0,0,6,0.0,7768.18,0,1.2373,0.0,0
921.75,ACCOUNT,21,0,971,51,521.86,2,1,1,2,6,649.8,4062.11,0,1.7629,0.1429,0
632.82,UPI,15,1,1392,54,636.98,5,0,0,1,4,548.46,9829.85,0,0.9919,0.0,0
252.83,UPI,1,2,1412,65,332.02,1,0,3,14,18,4648.29,12227.58,1,0.7592,0.1579,1
954.21,ACCOUNT,5,4,560,67,539.17,1,0,0,1,4,579.39,876.83,0,1.7665,0.0,0
1217.36,UPI,2,4,940,59,833.84,1,0,0,2,7,1132.85,13144.19,0,1.4582,0.0,0
2161.44,UPI,9,6,922,58,253.98,3,0,0,1,4,280.0,350.25,0,8.4768,0.0,1
703.63,UPI,9,5,751,61,807.4,1,0,0,2,6,1260.96,1528.48,1,0.8704,0.0,0
572.08,UPI,12,2,912,66,680.21,2,0,0,0,3,0.0,8170.32,1,0.8398,0.0,0
1694.68,UPI,22,4,993,62,994.8,4,0,0,0,9,0.0,650.32,0,1.7018,0.0,0
803.36,UPI,10,3,187,56,916.44,1,0,1,1,2,910.98,1512.86,0,0.8757,0.3333,0
1093.62,UPI,15,3,230,57,932.7,0,0,0,4,6,2808.03,220.45,0,1.1713,0.0,0
574.77,ACCOUNT,22,4,385,54,391.43,2,0,0,1,7,328.93,916.47,0,1.4646,0.0,0
3319.9,UPI,10,5,462,78,271.48,0,0,0,2,6,706.0,3923.42,0,12.1838,0.0,1
720.53,UPI,7,5,1021,65,958.36,1,0,0,0,2,0.0,396.24,0,0.7511,0.0,0
342.11,UPI,14,1,400,56,527.1,2,0,0,0,4,0.0,1861.21,0,0.6478,0.0,0
2178.29,UPI,6,6,19,59,405.22,1,0,0,0,8,0.0,599.8,1,5.3623,0.0,0
1063.46,ACCOUNT,21,3,203,69,939.3,2,0,0,1,5,1045.66,2118.69,0,1.131,0.0,0
1432.41,ACCOUNT,8,4,857,71,937.87,3,0,0,2,2,2200.23,11589.32,1,1.5257,0.0,0
761.21,ACCOUNT,2,2,1070,60,886.49,1,0,0,0,4,0.0,2443.41,0,0.8577,0.0,0
1026.55,ACCOUNT,12,6,1171,61,823.11,2,0,1,2,7,1991.13,7707.35,0,1.2456,0.125,0
489.44,ACCOUNT,22,2,962,70,586.5,0,0,0,0,3,0.0,2085.7,0,0.8331,0.0,0
536.02,UPI,1,0,1159,55,598.47,0,0,0,3,6,1147.96,1846.75,1,0.8941,0.0,0
2259.72,ACCOUNT,11,3,1312,54,886.04,0,0,0,0,3,0.0,11104.85,1,2.5475,0.0,1
1002.05,ACCOUNT,23,5,866,71,1224.88,0,0,1,1,3,1267.33,11721.36,0,0.8174,0.25,0
156.66,ACCOUNT,10,5,1056,58,161.07,0,1,2,4,7,398.04,1988.26,0,0.9666,0.25,0
451.94,UPI,1,6,332,56,659.99,0,0,1,2,4,1578.1,1653.91,0,0.6837,0.2,0
1186.02,UPI,11,5,1223,55,1367.45,3,0,7,7,11,9572.15,190.7,0,0.8667,0.5833,0
2025.5,UPI,1,5,348,62,2151.93,0,0,0,3,7,7812.71,5779.98,0,0.9408,0.0,0
434.68,ACCOUNT,12,0,234,62,575.91,1,0,0,3,4,1528.38,1082.77,0,0.7535,0.0,0
1475.74,ACCOUNT,13,2,208,58,1259.69,1,0,3,4,7,6445.29,105.34,0,1.1706,0.375,0
1659.2,ACCOUNT,9,4,126,65,1099.86,2,0,0,0,3,0.0,1958.13,0,1.5072,0.0,0
490.63,UPI,11,2,1244,55,364.6,0,0,0,1,4,363.36,519.17,0,1.342,0.0,0
126.56,UPI,8,2,574,74,174.64,1,0,0,1,3,213.43,7167.26,0,0.7206,0.0,0
238.74,ACCOUNT,10,3,277,66,408.5,3,0,0,2,5,630.73,2579.28,0,0.583,0.0,0
224.06,ACCOUNT,4,5,222,71,341.37,1,0,0,1,5,288.07,1355.3,0,0.6544,0.0,0
1520.18,UPI,20,1,849,54,952.29,1,0,0,0,2,0.0,1455.55,0,1.5947,0.0,1
925.43,UPI,10,5,1158,50,805.85,0,0,0,0,7,0.0,2244.23,1,1.147,0.0,0
304.17,UPI,10,2,136,60,263.41,2,0,7,6,24,1580.44,5432.25,0,1.1504,0.28,1
794.91,ACCOUNT,7,5,667,53,387.17,1,0,1,1,3,443.81,420.9,0,2.0478,0.25,0
980.08,UPI,12,4,659,63,986.34,2,0,1,5,9,3657.92,1557.9,1,0.9926,0.1,0
6236.2,ACCOUNT,20,1,1,47,614.17,1,1,2,5,8,457.94,4669.12,1,10.1374,0.2222,0
1463.4,ACCOUNT,12,5,39,52,1109.58,1,0,0,2,3,1605.9,3508.04,0,1.3177,0.0,0
619.28,ACCOUNT,13,5,159,52,519.44,5,0,1,2,9,1429.4,739.54,0,1.1899,0.1,0
906.45,UPI,23,0,384,63,758.32,1,0,0,0,5,0.0,2708.27,0,1.1938,0.0,0
1673.8,UPI,18,5,1420,61,1075.87,2,0,0,1,4,1064.94,3759.25,0,1.5543,0.0,0
412.07,ACCOUNT,6,5,70,64,301.04,2,0,0,0,4,0.0,4483.05,0,1.3643,0.0,0
1014.86,UPI,4,2,1099,72,946.8,1,0,0,0,6,0.0,5480.26,0,1.0707,0.0,0
595.83,ACCOUNT,0,6,704,50,545.76,1,0,0,0,1,0.0,8739.4,0,1.0897,0.0,0
3369.39,UPI,7,2,1211,63,2643.68,1,0,0,0,4,0.0,4297.0,1,1.274,0.0,0
1699.2,UPI,1,2,367,67,1007.22,1,0,0,2,6,2290.47,859.0,0,1.6853,0.0,0
1566.55,UPI,9,0,754,62,1050.74,3,0,2,3,5,2765.56,4248.41,0,1.4895,0.3333,0
1423.15,ACCOUNT,14,1,740,68,848.11,3,0,0,0,6,0.0,1864.94,0,1.676,0.0,0
353.67,UPI,5,4,565,62,482.42,1,0,0,0,8,0.0,2798.86,0,0.7316,0.0,0
1303.97,ACCOUNT,4,3,523,47,981.61,1,0,0,3,4,3872.96,937.15,0,1.3271,0.0,0
486.96,ACCOUNT,15,0,1094,51,275.11,0,0,0,1,2,215.33,3496.72,0,1.7636,0.0,0
365.84,UPI,0,5,251,65,736.3,0,0,0,2,4,1530.06,5923.83,0,0.4962,0.0,0
2989.5,ACCOUNT,16,3,1469,55,297.11,2,0,0,1,6,315.42,18984.88,0,10.0281,0.0,1
4343.78,ACCOUNT,18,6,1341,68,384.69,0,0,0,2,6,503.13,4658.81,0,11.2625,0.0,1
393.82,ACCOUNT,10,5,68,78,899.73,1,0,0,0,6,0.0,2493.28,0,0.4372,0.0,0
933.96,UPI,11,6,1344,65,872.85,2,0,0,0,1,0.0,384.0,0,1.0688,0.0,0
553.63,UPI,15,2,907,54,608.57,2,0,0,0,1,0.0,77.08,0,0.9082,0.0,0
443.81,ACCOUNT,7,1,1384,53,885.51,0,0,0,0,2,0.0,3906.41,0,0.5006,0.0,0
5219.26,UPI,22,2,393,47,784.32,1,2,0,1,5,540.64,3207.08,0,6.6461,0.0,0
1512.03,ACCOUNT,1,3,1277,68,696.36,2,0,0,1,5,692.77,258.73,0,2.1682,0.0,0
2844.67,ACCOUNT,5,4,14,54,452.6,1,1,0,3,4,1499.44,2782.27,1,6.2713,0.0,0
1232.36,ACCOUNT,11,2,744,58,1422.05,1,0,7,14,24,19908.7,5849.87,0,0.866,0.28,0
704.18,ACCOUNT,19,2,874,67,679.36,1,0,1,1,5,811.69,5516.35,0,1.035,0.1667,0
185.45,ACCOUNT,13,2,1173,52,158.92,1,0,0,0,0,0.0,1148.01,0,1.1596,0.0,1
1258.18,ACCOUNT,8,1,348,50,455.53,0,0,0,1,6,328.72,11625.45,1,2.7559,0.0,1
604.35,ACCOUNT,4,2,67,49,396.22,1,0,3,3,4,1088.87,1410.68,1,1.5214,0.6,0
11249.03,UPI,17,4,34,57,1115.56,0,2,4,5,9,1132.38,4431.87,1,10.0748,0.4,1
819.77,UPI,7,6,1331,63,493.66,0,0,0,0,5,0.0,2078.56,0,1.6572,0.0,0
14563.55,UPI,23,5,35,64,1250.78,1,1,3,4,17,810.25,9586.11,1,11.6342,0.1667,0
885.58,UPI,20,1,126,60,691.3,0,0,0,1,3,699.2,1916.08,0,1.2792,0.0,0
464.17,UPI,5,3,67,69,420.35,0,0,0,1,3,329.99,1130.73,1,1.1016,0.0,0
703.5,ACCOUNT,4,1,515,57,684.01,1,0,0,0,6,0.0,604.86,0,1.027,0.0,0
2315.18,ACCOUNT,5,5,96,61,1429.82,1,0,0,1,6,1268.44,2010.16,0,1.6181,0.0,0
221.13,ACCOUNT,15,1,713,57,664.92,0,0,0,0,6,0.0,1748.46,0,0.3321,0.0,0
1552.26,ACCOUNT,15,3,272,70,818.33,0,0,0,0,3,0.0,59.68,0,1.8945,0.0,0
1170.3,ACCOUNT,16,0,434,49,1088.78,2,0,0,1,5,1144.19,1125.81,0,1.0739,0.0,0
1224.93,ACCOUNT,7,6,682,61,981.51,2,0,0,1,3,1034.8,7658.53,0,1.2467,0.0,0
1907.34,UPI,7,3,740,56,2243.88,1,1,0,1,5,1956.76,270.52,1,0.8496,0.0,0
548.62,ACCOUNT,12,2,694,63,635.46,3,0,0,0,5,0.0,7372.0,0,0.862,0.0,0
950.54,ACCOUNT,18,0,143,64,759.61,1,0,1,1,5,877.16,1598.93,0,1.2497,0.1667,0
337.14,ACCOUNT,1,5,47,53,398.49,0,0,0,1,7,393.43,2807.92,0,0.8439,0.0,0
822.64,ACCOUNT,1,1,1160,68,679.54,0,0,1,2,4,1333.67,6936.52,0,1.2088,0.2,0
342.75,ACCOUNT,20,6,69,70,248.98,1,0,0,1,5,214.93,12602.5,0,1.3711,0.0,0
1759.71,UPI,23,3,615,45,1317.16,1,0,2,2,6,2560.73,6531.17,0,1.335,0.2857,0
1056.21,UPI,14,4,401,72,913.93,1,0,0,0,3,0.0,243.95,0,1.1544,0.0,0
