amount,payment_method,hour,day_of_week,account_age_days,total_transactions,avg_transaction_amount,failed_transactions,previous_fraud_count,transactions_last_5min,transactions_last_1hour,transactions_last_24hours,amount_last_1hour,time_since_last_transaction,new_receiver,fraud
2415.87,UPI,10,3,1377,40,1266.57,4,0,0,5,13,545.99,714.0740270687772,0,0
2205.66,UPI,3,3,372,45,451.32,1,0,2,2,5,955.55,7306.325077684105,0,0
1694.54,UPI,0,2,862,39,1881.25,0,0,0,2,12,575.6,2249.4577890181085,0,0
375.27,UPI,0,2,1149,40,288.37,2,0,1,0,5,642.53,2260.031687130048,1,0
1398.67,ACCOUNT,23,2,764,45,194.43,2,0,0,1,11,921.71,799.4353012742653,1,0
5290.11,ACCOUNT,4,0,703,49,805.44,2,0,3,0,11,619.96,2485.0331524584994,0,0
125.3,ACCOUNT,19,5,1363,39,173.47,2,0,0,3,5,3230.2,865.3862902661193,0,0
304.65,ACCOUNT,22,1,860,29,260.09,0,0,2,3,10,257.2,1023.8002521825892,1,0
680.8,UPI,20,4,374,37,215.6,5,0,0,2,5,401.68,7920.428908036532,1,0
3196.91,UPI,9,3,340,39,1145.49,2,1,0,2,8,176.05,2703.247483439523,1,1
403.28,UPI,10,1,516,36,502.05,3,0,0,1,9,479.95,370.601711525913,1,0
5574.38,ACCOUNT,11,6,99,42,1269.21,3,0,0,2,4,1613.52,5283.747847122925,1,0
1654.93,UPI,18,1,339,37,514.01,0,0,0,2,9,3417.81,3611.5509714129876,0,0
482.28,ACCOUNT,9,0,1421,46,302.89,5,0,1,6,5,1779.18,2009.2872977977534,0,0
1160.34,ACCOUNT,3,3,1435,42,1608.02,1,0,1,0,7,173.18,8979.028858487645,0,0
1607.34,UPI,4,0,807,33,1758.33,1,0,0,3,6,1174.49,9979.82033280645,0,0
1207.81,UPI,4,3,931,36,278.64,3,0,2,3,7,1563.18,1831.1897400945293,1,0
2741.45,ACCOUNT,21,5,1336,41,363.02,1,0,1,2,10,2546.0,616.230015164473,0,0
1805.91,ACCOUNT,12,5,681,36,1117.73,1,0,1,2,15,3705.26,1693.446599552546,0,0
95.92,UPI,4,0,946,39,329.84,0,0,2,2,3,418.03,7378.0085302896005,1,0
1841.61,UPI,5,0,904,39,407.03,4,0,0,3,9,1040.03,8959.5266016495,0,0
680.58,ACCOUNT,7,5,1175,32,613.48,1,0,1,2,9,2279.38,1435.162754117739,0,0
1455.07,UPI,6,5,11,35,1106.89,2,0,0,2,18,1497.92,688.3936348699011,0,0
1564.97,UPI,14,3,143,39,952.12,0,0,2,3,7,352.2,658.5739745085293,0,0
444.09,UPI,9,5,1092,38,393.72,1,0,0,1,10,2290.22,2378.004825606445,0,0
530.25,UPI,16,0,308,41,1303.8,2,0,0,0,10,1560.05,184.6905471208493,0,0
1281.11,UPI,8,1,1241,34,1085.59,0,0,1,3,11,954.56,2328.4705055100058,0,0
790.9,ACCOUNT,13,5,331,41,626.15,2,0,0,2,6,3889.1,221.13009371127063,0,0
2507.4,UPI,19,6,476,36,1004.31,5,0,2,1,6,455.92,2449.0153442402066,0,0
5247.76,UPI,21,5,252,48,235.16,1,0,0,6,9,1374.15,2101.5320481333597,0,0
2529.38,ACCOUNT,1,1,556,42,2201.69,1,0,0,3,10,387.0,1481.402846274089,1,0
2733.54,UPI,1,4,1278,34,2004.9,2,0,0,1,6,193.85,3493.603491326139,0,0
508.64,UPI,19,2,838,34,2373.37,3,0,0,1,5,1713.04,5656.721982083759,0,0
2012.41,UPI,23,6,1303,49,455.08,1,0,1,2,12,383.48,893.2357790788597,0,0
7702.45,ACCOUNT,12,4,1112,46,301.78,3,0,0,1,4,318.24,2024.0214513030821,0,0
405.3,ACCOUNT,15,2,1131,37,862.43,1,0,1,0,8,1349.43,6862.132770756653,0,0
297.94,ACCOUNT,12,3,902,39,1168.41,4,0,0,1,10,1993.17,7240.600645647814,0,0
1793.13,UPI,15,4,1042,36,977.36,3,0,0,2,13,725.71,216.47667465735088,1,0
15929.74,UPI,11,3,125,32,2491.12,1,0,1,3,6,1555.98,1110.2121405268053,1,0
243.3,UPI,18,2,1205,34,1868.83,1,0,0,1,10,272.36,1870.3331333710678,0,0
479.08,UPI,18,0,1335,33,351.75,3,0,1,0,9,1583.63,228.45514241428876,0,0
357.56,UPI,13,0,906,48,748.51,1,0,0,0,6,1221.69,718.3883246683165,0,0
921.09,UPI,15,2,1044,39,558.44,1,0,0,4,7,1902.2,241.04551410899487,0,0
11717.98,ACCOUNT,14,6,1095,25,989.66,3,0,0,5,6,363.8,1872.736765909956,0,0
1960.99,ACCOUNT,10,4,1315,42,104.05,6,0,0,2,6,5293.51,472.29188313401716,0,0
707.6,UPI,16,1,268,45,2449.63,2,0,0,1,7,1605.11,3651.6594755450888,1,0
1233.0,ACCOUNT,1,1,996,42,835.45,3,0,1,1,6,990.77,2122.495129874956,0,0
1119.99,UPI,5,1,945,46,210.0,2,0,1,2,10,2552.05,6897.448934050484,0,0
5941.77,ACCOUNT,18,6,1434,32,671.22,0,0,0,1,5,1977.57,6515.795060103346,0,0
132.4,UPI,8,5,405,48,639.18,1,0,1,4,9,329.32,181.43076513548894,1,0
809.56,ACCOUNT,12,3,402,38,282.91,2,0,0,1,8,4195.04,3839.9140068169504,1,0
546.99,UPI,19,1,113,36,308.13,1,0,1,2,8,478.72,3203.688284886185,1,0
1421.83,UPI,2,6,828,41,5450.29,1,0,1,4,8,3884.65,1911.0246566190642,0,0
1873.94,UPI,3,0,1388,47,2038.43,1,0,0,1,15,1200.58,1961.7145225716306,0,0
1282.67,UPI,21,6,557,38,1565.07,3,0,0,2,11,1287.16,2243.793938733215,0,0
796.43,UPI,17,6,1368,54,398.06,0,0,0,2,7,504.42,1949.474743497329,0,0
3946.44,UPI,4,0,1033,45,983.81,0,0,0,1,6,407.41,854.8063883196369,0,0
935.82,UPI,18,2,1267,35,251.5,3,0,1,1,10,374.96,10564.368017105126,0,0
1223.98,ACCOUNT,5,1,395,50,1637.19,0,0,2,4,4,264.76,925.8745111921548,0,0
1114.54,UPI,12,6,166,37,849.4,0,0,1,2,4,911.81,2695.0077335553215,0,0
3465.16,UPI,15,4,1161,56,173.56,2,0,1,2,4,1912.71,210.7078325265025,0,0
436.08,ACCOUNT,21,6,862,33,528.62,3,0,0,3,8,610.97,2545.1606604819103,0,0
999.69,UPI,8,4,420,41,357.17,1,0,0,3,12,2515.47,3796.545797969265,0,0
138.25,UPI,11,1,867,40,744.62,1,0,1,1,4,5032.4,1758.3559080241864,0,0
1210.75,UPI,19,4,759,34,1845.63,1,0,0,2,6,1180.08,1451.6218028612382,1,0
3362.24,ACCOUNT,7,2,1021,46,625.47,3,0,0,0,8,2774.35,836.7934181231308,0,0
3930.45,ACCOUNT,8,4,1030,29,874.04,1,0,1,3,9,1420.8,2034.2510231140218,0,0
1974.05,ACCOUNT,0,3,850,51,1764.25,3,0,1,2,6,5657.96,5535.730246770704,1,0
2190.07,UPI,1,2,490,40,547.6,2,0,3,1,8,3104.83,2238.576731359314,0,0
1885.92,ACCOUNT,19,0,1269,42,311.53,2,0,0,2,8,605.87,1974.8561805512352,0,0
3995.97,ACCOUNT,21,1,159,40,536.68,3,0,0,3,7,564.38,756.8491633760477,1,0
10357.01,ACCOUNT,18,3,1356,47,1065.15,2,0,1,1,12,1152.19,4526.171941674433,1,0
949.0,UPI,5,2,1346,36,1753.86,2,0,0,1,5,1379.75,5094.578968246084,0,0
377.08,ACCOUNT,5,1,68,35,577.41,2,0,1,1,7,169.58,1345.1379948995752,0,0
425.83,ACCOUNT,18,5,1308,40,429.46,2,0,1,1,9,11953.99,2596.490843158391,0,0
352.8,UPI,6,6,1404,48,677.41,3,0,1,3,3,1910.19,470.73427494531836,0,0
2368.95,ACCOUNT,9,5,185,44,864.9,3,0,1,0,4,7313.3,403.11090956564465,0,0
12042.21,UPI,23,0,869,41,308.44,5,0,0,2,6,629.76,459.15076384285095,1,0
2280.03,UPI,13,5,778,23,994.77,1,0,0,1,6,508.18,1744.0633542295734,1,0
556.17,UPI,2,6,814,34,294.27,2,0,0,2,8,425.67,2743.7346669952767,0,0
2497.87,UPI,1,0,452,39,302.95,1,0,0,2,8,596.51,6051.806887338184,1,0
880.25,ACCOUNT,17,4,48,44,365.5,1,0,1,3,5,4355.26,7773.837629181528,0,0
4567.09,UPI,9,0,743,36,306.42,1,0,1,2,3,694.56,839.4542541827282,1,0
1006.6,UPI,18,6,879,40,653.4,2,1,0,3,6,1005.38,4632.96302443739,0,0
1553.5,UPI,1,0,532,33,106.3,1,0,0,1,8,2494.08,7706.821654156705,0,0
222.39,ACCOUNT,20,4,886,36,815.54,0,0,0,2,6,1623.09,2813.4331883731616,1,0
954.62,UPI,21,1,710,40,793.29,3,0,1,2,10,2084.83,3766.776317635341,0,0
139.73,ACCOUNT,1,6,155,46,328.0,1,0,0,2,12,834.3,3589.6956830698928,0,0
975.3,UPI,13,4,398,32,222.51,1,0,0,1,4,2402.89,10174.565675837255,1,0
528.06,ACCOUNT,7,1,456,42,291.42,3,0,0,0,10,1013.62,4272.363901498309,0,0
6844.91,ACCOUNT,21,3,231,41,2338.41,2,0,0,1,8,1080.75,6831.371433092065,0,0
2704.32,ACCOUNT,12,5,863,37,756.03,0,0,0,3,7,837.59,84.69687396098928,0,0
807.25,UPI,18,1,161,34,479.49,2,0,1,0,13,1215.77,454.6466068752729,0,0
1120.92,ACCOUNT,9,5,124,45,398.69,1,0,0,1,6,507.37,999.2820891899275,0,0
4368.04,UPI,3,3,175,47,825.49,0,0,2,1,11,2839.08,1127.753168097571,0,0
147.08,ACCOUNT,20,2,1336,39,227.2,0,0,0,1,6,914.31,4534.736305456198,0,0
1386.81,UPI,8,1,691,35,1238.33,2,0,0,5,6,1452.23,15301.235727345487,0,0
393.29,UPI,5,5,338,35,1959.34,2,0,0,0,8,812.2,2695.4726213690583,0,0
4073.55,ACCOUNT,4,0,663,48,850.82,3,0,1,0,6,870.11,5345.440251437999,0,0
676.03,UPI,5,4,370,39,234.47,4,0,1,2,10,766.25,1003.698872966734,0,0
1213.86,ACCOUNT,3,0,702,43,638.54,1,0,0,6,12,379.51,6501.20769470249,0,0
2168.03,ACCOUNT,7,0,1007,41,522.11,3,0,2,2,3,503.99,3034.2412219389103,0,0
4358.44,ACCOUNT,10,0,81,41,2398.99,2,0,1,1,8,3174.55,2008.1883883778607,0,0
1976.94,ACCOUNT,23,5,1214,46,1440.28,1,1,0,0,8,761.02,12102.714371835738,0,0
9096.69,UPI,8,1,1423,49,295.94,2,0,0,1,6,302.58,4818.012322058174,0,0
569.69,ACCOUNT,16,3,1406,35,593.81,3,0,0,3,5,1827.74,2495.2020437819056,0,0
1321.45,UPI,17,6,384,43,1072.2,3,0,0,4,5,3597.66,21900.88766149162,0,0
1130.52,UPI,4,5,214,31,1006.02,3,0,0,4,6,454.58,4835.340093080924,1,0
183.02,UPI,17,3,907,37,1700.73,2,0,1,2,7,5146.25,3407.0269585957844,0,0
624.08,UPI,12,2,1470,33,925.29,0,0,0,3,4,1123.37,698.7313727891798,0,0
1285.11,ACCOUNT,12,3,92,32,2761.14,1,0,0,1,7,187.38,2721.758241414459,0,0
51.09,ACCOUNT,13,3,890,35,535.47,0,0,0,3,12,1284.22,3296.0029352854995,0,0
334.0,UPI,20,3,1110,33,305.29,2,1,0,1,7,5483.11,7040.336887330474,0,0
1136.05,UPI,14,2,990,41,1789.64,1,0,0,0,9,1357.36,6596.1605616411525,0,0
530.04,ACCOUNT,17,1,506,28,179.31,3,0,1,1,8,1057.17,2344.4041789763783,0,0
1067.75,ACCOUNT,17,6,1434,50,109.96,5,0,0,1,5,3861.93,884.1666528452425,0,0
8158.69,ACCOUNT,23,6,1103,36,392.43,5,0,0,0,9,604.42,2417.7804828801777,1,0
678.26,UPI,2,1,510,34,446.86,1,0,0,1,6,878.82,1352.8501806703289,0,0
848.3,ACCOUNT,21,0,595,28,537.18,1,0,1,3,4,1602.84,1156.5989759650622,0,0
432.88,ACCOUNT,23,5,1259,28,295.66,1,0,1,4,8,2090.58,13095.926628921494,0,0
6722.06,UPI,1,2,1478,32,375.64,0,0,0,5,10,265.93,3789.3023094931546,0,0
717.22,UPI,14,6,277,32,364.64,2,0,0,2,9,708.83,4351.628956683982,1,0
2537.81,UPI,15,4,1091,34,826.07,4,0,2,4,9,2335.81,1073.3145276600796,0,1
751.29,UPI,23,0,1163,31,370.86,1,0,1,4,10,236.32,104.83112419960044,0,0
1262.6,UPI,4,3,612,55,678.99,2,0,0,0,8,204.43,1149.5481348986705,0,0
2609.76,UPI,15,0,788,31,538.3,1,0,1,1,10,297.48,3926.269770867304,0,0
435.65,ACCOUNT,18,6,139,45,268.3,4,0,2,0,6,772.5,14013.923722658563,1,0
1173.99,ACCOUNT,23,2,945,37,2366.28,2,0,0,0,3,353.85,549.8853243602889,0,0
1081.6,UPI,21,1,1164,48,2417.23,0,0,0,3,6,489.95,13224.385798332327,0,0
535.01,UPI,20,6,499,38,752.47,1,0,0,3,9,464.33,5218.574783264509,0,0
1179.88,UPI,19,0,1377,39,345.39,1,0,0,1,9,1822.83,149.58143642819766,0,0
8480.57,UPI,5,4,249,47,374.06,1,0,0,1,12,4600.69,14255.859757233378,0,0
2705.81,UPI,7,6,506,33,517.14,2,0,0,2,3,745.58,4711.043437369826,0,0
537.88,ACCOUNT,13,2,235,26,1058.05,1,0,1,1,9,939.45,711.5079544447153,0,0
2361.17,UPI,8,2,1048,35,286.54,3,1,0,3,6,328.89,2452.8283733772514,0,1
2231.59,ACCOUNT,17,6,1018,37,579.7,4,0,1,2,6,279.03,8028.92122885919,0,0
420.32,ACCOUNT,19,1,124,35,584.94,2,0,0,3,10,1210.48,3968.323450707646,0,0
1108.12,UPI,3,2,68,50,878.1,2,0,0,5,12,2074.11,2636.5478534849276,0,0
1013.82,ACCOUNT,0,4,1498,41,407.56,4,0,0,0,7,424.69,2149.040816524314,0,0
735.54,ACCOUNT,15,0,795,40,396.1,2,0,0,0,12,1402.18,1740.6262243529736,1,0
3715.47,UPI,4,6,630,46,637.44,4,0,0,2,9,5338.65,4790.834441719941,0,0
274.64,UPI,6,6,235,49,249.4,2,0,1,1,15,822.45,1843.2140727603678,0,0
170.93,ACCOUNT,23,3,344,46,166.88,2,0,2,2,10,401.89,744.3358342803234,1,0
3856.07,ACCOUNT,21,2,353,45,730.75,3,0,2,0,11,352.09,7214.451396739747,0,0
487.87,UPI,0,2,379,45,253.94,2,0,1,1,5,37.12,4869.179619654915,0,0
4285.65,UPI,6,0,1408,37,650.28,4,0,0,2,11,391.93,497.143083355034,0,0
683.88,ACCOUNT,12,6,1025,45,511.66,2,0,0,4,6,842.7,3367.3657808012163,0,0
599.7,ACCOUNT,23,3,1256,43,357.16,1,0,0,4,7,5503.46,7442.115482703385,0,0
2788.32,ACCOUNT,3,4,1083,46,2700.41,1,0,0,1,11,267.38,4110.569684466024,0,0
2608.35,ACCOUNT,9,1,706,40,189.81,1,1,0,3,7,759.44,8769.19868136382,0,0
818.29,UPI,23,2,148,41,1148.81,4,0,1,0,4,1245.01,1623.4157485728067,0,0
3284.78,UPI,8,3,28,37,740.4,2,0,0,3,7,4692.95,7959.613930297448,0,0
805.17,UPI,20,6,510,47,1641.31,3,1,0,0,6,498.99,3245.2420744046244,0,0
2722.23,ACCOUNT,19,6,102,42,1156.61,2,0,0,3,8,214.5,221.62515298645098,0,0
1142.94,ACCOUNT,3,6,1451,36,2120.05,0,0,0,2,11,1028.61,4662.220023433864,0,0
1566.72,UPI,12,1,1079,38,613.6,2,0,1,2,7,2164.29,4229.901864776287,0,0
1378.13,UPI,18,2,1183,43,271.51,0,0,0,4,7,884.84,793.3985680506445,1,0
279.52,UPI,5,4,333,37,2505.05,1,0,0,1,12,1564.31,982.9463904843533,0,0
803.67,UPI,8,5,1294,33,1072.44,1,0,1,3,10,1021.83,151.25122021399073,0,0
610.73,ACCOUNT,18,6,1241,57,883.01,4,0,1,0,5,2367.9,2742.1578966768047,0,0
4531.42,UPI,5,1,1171,44,981.13,2,0,0,3,8,1073.29,4656.256123734595,0,0
351.5,UPI,11,1,1484,49,336.37,1,0,0,1,5,866.44,4761.167251115051,1,0
1562.88,ACCOUNT,23,1,416,40,2372.93,3,0,0,0,11,546.06,4832.595213491373,0,0
398.84,ACCOUNT,22,1,268,31,1254.0,4,1,0,2,5,476.36,115.6876809366573,0,0
296.27,UPI,0,1,265,34,427.15,0,0,0,3,10,2288.85,5909.342091118523,1,0
2760.59,ACCOUNT,19,2,957,36,802.64,3,0,0,1,12,8603.75,3885.3550526542044,1,0
1398.0,UPI,19,1,353,43,1016.96,2,0,0,2,4,4083.19,410.8154721789133,0,0
742.33,UPI,10,4,460,36,279.64,4,0,0,3,8,234.99,3321.9162974273886,0,0
762.91,UPI,17,3,924,48,652.54,1,0,2,2,8,2288.52,7413.973302683433,0,0
1177.16,ACCOUNT,8,6,1250,46,178.35,2,0,0,2,7,373.61,1728.69703310852,0,0
2755.56,UPI,16,3,1181,29,833.34,4,0,2,5,10,2172.65,3624.493562768383,0,0
266.61,ACCOUNT,4,1,188,39,544.08,4,0,0,5,10,1626.14,2200.1468722916957,1,0
2139.97,ACCOUNT,5,1,789,44,314.19,3,0,0,3,14,1533.84,4512.96220463441,0,0
2657.17,ACCOUNT,14,3,247,39,395.62,2,0,0,1,9,5390.57,467.4385055953288,0,0
4027.06,UPI,5,2,1190,32,416.4,4,0,1,0,1,516.75,1237.8740804281795,1,0
874.02,UPI,7,3,330,36,1235.46,2,0,0,1,10,3411.5,790.9449209665929,0,0
506.9,UPI,21,0,592,40,578.49,3,0,0,3,4,939.38,5064.119872743709,0,0
3495.85,ACCOUNT,22,6,999,38,1295.64,3,0,2,5,8,1831.67,4626.932522158415,0,0
3918.3,ACCOUNT,17,2,1409,47,1867.32,1,0,1,0,10,1000.47,2201.2652074132006,1,0
323.04,UPI,8,3,340,43,1161.27,2,0,0,4,10,1475.17,2587.6122746553838,0,0
5508.37,UPI,9,2,318,46,310.55,0,0,1,4,7,2816.62,1063.5147344656598,0,0
467.72,ACCOUNT,22,4,1477,25,302.21,1,0,0,3,11,4727.18,1866.7192080435345,0,0
3650.69,UPI,19,1,34,30,755.41,2,0,0,2,12,1550.75,451.8205408056963,0,0
1511.04,UPI,15,1,860,43,790.84,3,0,0,3,7,377.45,3508.1584415801335,0,0
1292.9,UPI,23,1,1288,44,1063.71,5,0,1,1,12,462.97,1076.7018461253945,0,0
421.56,UPI,5,5,416,46,174.01,2,0,1,2,10,1485.72,2387.1630629376646,0,0
2120.47,UPI,5,4,673,32,331.76,4,0,0,1,13,7986.75,429.82835238787334,0,0
2531.16,ACCOUNT,16,5,1102,39,1058.17,0,0,2,3,3,557.06,1866.3738711188898,1,0
868.85,ACCOUNT,1,3,1483,40,1136.66,0,0,2,2,8,2023.11,2155.708927854293,1,0
344.74,UPI,19,0,1075,42,1214.47,2,0,1,2,8,1517.05,694.9795731473881,0,0
172.7,UPI,11,6,137,24,618.36,1,0,1,1,9,1143.74,3519.6017844867256,0,0
2682.39,ACCOUNT,14,0,278,48,349.92,0,0,0,2,12,911.82,2151.7741686866593,1,0
314.81,ACCOUNT,2,4,372,32,1370.82,2,0,1,2,8,1228.73,2368.716661271499,1,0
281.92,ACCOUNT,14,3,1196,45,3272.38,1,0,0,1,9,2405.32,4091.190217371656,0,0
463.1,ACCOUNT,22,1,706,30,1800.84,2,0,1,0,8,5443.73,6470.073716287607,1,0
1685.99,UPI,20,1,1087,30,1132.0,1,1,1,1,8,1181.79,644.5716144050167,0,0
7401.0,UPI,10,1,388,30,470.32,0,0,0,0,9,4706.95,3568.7337222601245,0,0
819.06,ACCOUNT,14,3,1401,40,609.41,4,1,1,1,5,1614.83,9809.070888518581,0,0
480.54,ACCOUNT,6,6,403,31,743.29,3,0,1,0,2,4401.44,659.358772765128,0,0
1966.97,ACCOUNT,21,6,995,31,2906.44,2,0,0,2,11,2825.09,81.58996859079016,0,0
277.36,ACCOUNT,20,6,1454,33,449.45,2,0,0,4,7,838.89,0.24691062265658503,0,0
387.75,UPI,8,6,636,45,345.24,2,0,2,1,6,293.03,110.74204755538653,0,0
1239.74,ACCOUNT,13,4,195,46,1833.09,2,0,0,2,4,4925.73,205.27113428300487,0,0
5525.18,UPI,18,2,1100,55,1672.02,2,0,0,3,11,2318.25,1101.6219721484238,0,0
2645.16,UPI,9,0,395,49,301.85,1,0,0,2,4,490.44,799.9935450780247,0,0
11746.21,UPI,23,0,299,37,2026.01,0,0,1,1,8,13858.51,6774.4613923224315,0,0
609.62,UPI,20,3,880,50,423.77,4,0,0,3,7,873.31,13540.048904861083,0,0
1449.98,ACCOUNT,18,2,115,38,506.57,1,0,3,1,7,190.93,73.31619703772446,0,0
111.9,UPI,11,5,555,32,562.86,1,1,0,3,10,1104.85,4557.28467062457,1,1
1076.18,ACCOUNT,1,0,1381,44,677.01,1,0,1,4,9,3998.11,5737.909465690323,0,0
838.07,UPI,4,2,467,28,465.16,2,0,1,2,5,782.42,490.08710161846136,0,0
3419.67,ACCOUNT,21,2,901,40,111.19,1,0,1,2,7,613.03,6524.563442972335,0,0
950.42,UPI,23,5,372,42,963.0,3,0,2,5,5,498.95,17.488578063271973,0,0
1721.58,UPI,2,4,829,42,1096.67,3,0,2,2,7,1377.36,5026.631755132851,0,0
584.07,UPI,19,5,1061,35,128.52,6,0,1,4,11,1410.1,4621.646593695113,0,0
3689.22,UPI,0,0,1260,44,2179.05,1,0,0,2,4,5971.09,5841.9213709390015,0,0
1821.14,ACCOUNT,18,6,120,52,601.2,2,0,0,6,5,535.59,1149.7874301877039,0,0
2199.84,UPI,9,6,596,48,740.51,4,0,1,2,6,592.43,4832.876583029686,0,0
1122.78,ACCOUNT,6,4,1179,34,620.7,5,0,2,1,3,513.96,102.72079301864905,1,0
618.96,UPI,19,4,258,43,1081.22,3,0,0,1,6,131.86,2443.1205984721714,1,0
1623.67,UPI,14,3,295,35,486.55,0,0,0,3,15,700.16,5892.647849152047,1,0
695.56,UPI,8,2,571,32,7661.37,1,0,0,0,4,831.94,8207.029704825882,1,0
849.79,ACCOUNT,21,2,1131,41,263.05,1,0,0,2,9,431.47,9696.937736174772,0,0
1816.78,UPI,15,2,1284,46,979.89,1,1,0,2,12,1509.98,577.9779894077561,0,0
8315.91,UPI,4,4,94,30,1102.91,2,0,0,1,5,1525.96,225.94808051762723,0,0
1353.64,ACCOUNT,9,6,235,52,514.2,2,0,0,3,14,1773.0,595.6393810980161,1,0
931.76,ACCOUNT,8,5,1210,43,272.27,2,0,2,2,7,3776.87,3583.550226852303,0,1
3173.77,UPI,1,2,1285,33,234.99,1,0,1,4,7,1086.11,431.9805850801009,0,0
667.03,UPI,22,3,1454,31,938.86,2,0,0,1,9,520.64,17776.711071314392,0,0
1621.62,UPI,18,0,622,47,432.68,4,0,0,2,12,106.22,8505.337778719193,1,0
6677.45,UPI,11,4,891,37,458.23,1,0,1,3,12,693.55,4073.2210908786765,0,0
1660.78,ACCOUNT,9,6,1461,38,195.86,2,0,0,2,8,2087.98,661.2659519513688,0,0
3700.45,UPI,16,6,863,45,5787.64,0,0,0,2,9,3056.02,3955.6001603855243,0,0
886.78,ACCOUNT,6,1,535,43,1784.82,2,0,0,4,10,904.17,1979.1356817979317,1,0
718.28,ACCOUNT,10,5,822,38,844.74,2,0,0,1,9,3820.64,2238.001543607803,1,0
1247.07,UPI,14,4,1177,38,906.48,3,0,2,3,7,369.22,5660.214138574356,0,0
967.09,ACCOUNT,23,3,971,44,1135.88,3,0,1,2,3,1270.78,539.8622401098658,0,0
1048.54,ACCOUNT,4,2,324,37,325.76,3,0,0,4,7,4143.4,2919.025939271875,0,0
542.61,UPI,15,2,1469,34,304.17,3,0,0,0,8,1408.2,7874.7206421362525,0,0
672.15,UPI,8,2,1323,37,239.56,2,0,0,4,2,328.83,11313.732113078786,1,0
746.58,UPI,1,6,996,41,1414.43,2,0,1,1,8,1758.62,9148.40016523636,0,0
2320.96,UPI,19,3,656,24,628.95,4,0,0,1,4,3657.78,6891.953165146647,0,0
2100.07,UPI,22,2,66,49,731.66,3,0,0,1,7,729.39,4154.541639811164,0,0
774.78,ACCOUNT,0,6,1315,40,158.1,1,0,2,2,8,1202.79,1530.9564434832496,0,0
276.11,ACCOUNT,10,3,1021,31,227.57,1,0,0,3,4,1148.56,353.59147727116743,0,0
1576.76,UPI,17,1,280,42,1284.52,2,0,0,2,8,920.65,12583.647779089772,0,0
635.03,ACCOUNT,6,5,1265,47,514.32,4,0,0,1,9,325.04,2191.863861327969,0,0
825.04,ACCOUNT,2,1,721,41,534.84,2,0,1,2,10,686.51,6852.38346069294,0,0
394.35,UPI,19,1,1244,42,347.89,4,0,0,4,11,2139.3,1266.5193210340299,0,0
1804.48,UPI,17,5,928,30,260.3,2,0,0,0,8,209.16,1558.4698980526887,0,0
7368.14,ACCOUNT,13,2,48,43,1064.19,3,0,0,3,8,151.31,428.0491350314883,0,0
471.54,UPI,23,0,79,34,1343.83,2,0,1,2,10,117.82,3644.200043988346,0,0
179.65,UPI,3,2,391,39,468.14,1,0,0,0,5,766.62,10798.99023475252,0,1
130.78,UPI,5,2,541,35,364.23,3,0,1,3,6,740.38,5174.403016735247,0,0
4087.24,ACCOUNT,2,0,1221,32,1879.62,5,0,1,2,1,2207.61,5585.302399040151,1,1
207.84,UPI,4,5,300,37,316.8,0,0,1,1,7,3848.28,9207.901562312702,0,0
7189.27,UPI,12,5,1442,44,209.88,1,0,1,1,12,663.1,4067.5006907057555,1,0
388.12,UPI,2,2,89,35,1325.74,1,0,0,2,7,666.35,1960.8501163980507,0,0
1261.26,ACCOUNT,19,4,829,49,913.12,1,0,0,3,8,328.97,417.86876521515075,1,0
2595.99,UPI,18,4,729,37,1501.04,0,0,0,1,6,189.79,2717.8646187133077,0,0
1263.61,ACCOUNT,5,2,134,31,549.74,1,0,1,5,5,726.91,7474.196912246668,0,0
944.3,UPI,4,3,642,30,400.91,0,0,1,3,6,1103.71,5641.4268249587285,1,0
503.35,UPI,5,1,1355,40,434.22,2,0,1,0,5,1778.6,6263.9213359228925,1,0
1919.14,ACCOUNT,3,5,1043,33,437.51,3,0,0,5,11,1094.77,1809.9732516209026,0,0
2304.62,UPI,4,2,1093,33,1012.08,1,0,0,3,4,1934.95,7917.766362770814,1,0
1375.46,UPI,1,4,550,43,255.81,5,0,0,2,5,891.62,3134.85088223703,1,0
988.06,ACCOUNT,15,6,548,38,271.7,4,0,0,2,3,1277.57,1333.601227953044,0,0
945.41,UPI,14,1,879,50,576.28,0,0,0,7,9,715.42,277.94047331347633,0,0
111.97,UPI,4,4,481,40,2132.33,5,0,1,4,6,309.45,5098.584365121361,0,0
1716.33,ACCOUNT,19,3,1006,40,180.25,0,0,1,2,10,998.01,5263.398757352241,0,0
2910.9,ACCOUNT,18,2,1092,43,1158.27,2,0,1,1,11,363.22,457.17963987602155,0,0
635.02,UPI,12,1,679,49,307.79,0,0,0,1,9,932.82,1499.181821325096,1,0
2833.67,ACCOUNT,6,0,684,50,72.06,2,0,0,3,11,447.72,424.13542397928234,1,1
473.59,ACCOUNT,6,5,1442,34,2668.09,2,0,0,1,10,609.92,7300.414055485945,0,0
2976.11,UPI,20,3,118,35,691.56,1,0,2,3,5,1796.84,849.2492904766717,0,0
242.62,ACCOUNT,19,3,743,43,196.98,3,0,0,2,7,1368.88,866.3066699419035,1,0
681.22,ACCOUNT,14,6,82,35,510.13,2,0,1,1,8,1043.76,4311.029908747644,0,0
2001.58,UPI,11,1,816,28,1183.6,2,0,0,2,10,6853.37,1488.7696229968199,0,0
608.48,UPI,0,3,1268,39,186.04,3,0,0,0,9,1879.68,725.2042084802474,1,0
