amount,payment_method,hour,day_of_week,account_age_days,total_transactions,avg_transaction_amount,failed_transactions,previous_fraud_count,transactions_last_5min,transactions_last_1hour,transactions_last_24hours,amount_last_1hour,time_since_last_transaction,new_receiver,amount_ratio,velocity_5min_ratio,fraud
1022.98,UPI,2,2,141,57,1144.66,1,0,0,0,4,0.0,2397.71,0,0.8929,0.0,0
244.4,UPI,4,2,373,38,731.22,1,0,0,0,3,0.0,10433.22,0,0.3338,0.0,0
816.1,UPI,12,1,576,44,1228.24,0,0,0,0,7,0.0,3349.17,0,0.6639,0.0,0
1444.31,UPI,4,1,580,45,813.84,0,0,0,0,3,0.0,3396.28,1,1.7725,0.0,0
1350.65,UPI,12,6,562,59,840.94,2,0,0,1,8,698.96,5616.31,0,1.6042,0.0,0
7148.87,ACCOUNT,17,5,674,39,4019.43,2,0,0,0,5,0.0,32949.59,0,1.7781,0.0,0
228.72,ACCOUNT,20,0,401,42,355.8,1,0,0,1,3,295.6,3040.17,1,0.641,0.0,0
623.88,ACCOUNT,19,5,1046,47,573.1,0,0,1,2,4,1620.67,980.48,0,1.0867,0.2,0
2941.63,UPI,4,4,316,51,445.59,0,0,0,1,8,248.73,4119.55,0,6.5869,0.0,0
12867.42,UPI,18,2,1097,61,5309.69,0,0,0,2,6,10429.85,10305.68,0,2.4229,0.0,0
100.31,UPI,12,4,324,49,521.06,1,0,0,0,4,0.0,9606.43,0,0.1921,0.0,0
405.29,UPI,7,4,855,46,988.56,0,0,0,1,8,1339.75,3541.42,0,0.4096,0.0,0
3188.06,UPI,8,4,216,48,1708.27,1,0,0,0,2,0.0,929.15,1,1.8652,0.0,1
1209.67,UPI,15,6,900,52,1641.34,0,0,0,0,4,0.0,3845.93,0,0.7366,0.0,0
2042.91,UPI,21,4,207,56,2225.58,2,0,0,2,6,4786.87,792.01,0,0.9175,0.0,0
2513.89,UPI,15,6,493,53,1812.19,0,0,0,2,5,1841.72,2189.08,0,1.3864,0.0,0
3231.24,ACCOUNT,5,1,1468,47,614.46,1,0,0,0,5,0.0,2794.18,0,5.2501,0.0,0
8544.15,ACCOUNT,16,6,258,48,1517.15,2,0,0,2,4,4355.94,13230.34,0,5.628,0.0,0
1044.88,UPI,20,4,979,71,1061.3,0,0,0,0,5,0.0,2065.44,1,0.9836,0.0,0
399.4,UPI,20,3,1471,44,970.2,0,0,1,2,3,1580.52,2235.82,0,0.4112,0.25,0
304.8,ACCOUNT,13,4,962,41,1129.47,3,0,0,2,8,3206.94,5105.66,0,0.2696,0.0,0
4264.14,ACCOUNT,16,1,668,49,624.54,0,0,0,2,6,1104.4,14303.34,1,6.8167,0.0,1
416.67,UPI,19,0,590,58,450.65,0,1,0,0,3,0.0,2520.83,0,0.9226,0.0,0
97.25,ACCOUNT,9,3,560,41,200.63,1,0,0,0,0,0.0,456.15,0,0.4823,0.0,0
427.45,UPI,23,5,251,39,276.03,1,0,0,0,3,0.0,81.16,0,1.5429,0.0,0
376.96,UPI,18,4,627,53,288.02,1,1,0,1,3,431.02,784.62,0,1.3043,0.0,0
545.75,UPI,11,0,732,47,999.68,0,0,0,0,4,0.0,4651.95,1,0.5454,0.0,0
1050.7,UPI,8,1,649,74,2352.89,1,0,0,0,7,0.0,6166.75,0,0.4464,0.0,0
433.93,UPI,18,1,563,41,1522.9,1,0,0,2,6,4254.31,716.59,0,0.2847,0.0,0
639.93,UPI,3,0,1454,55,949.65,2,0,1,2,6,2546.86,856.16,1,0.6731,0.1429,0
811.59,ACCOUNT,19,6,365,53,669.95,4,0,0,0,4,0.0,282.1,0,1.2096,0.0,0
709.21,UPI,10,4,1239,50,655.54,1,0,0,1,3,648.47,5034.59,0,1.0802,0.0,0
291.05,UPI,15,5,1140,46,1333.74,0,0,0,0,5,0.0,3458.94,0,0.2181,0.0,0
3580.75,ACCOUNT,12,3,1126,44,2772.95,1,0,0,0,7,0.0,611.09,1,1.2908,0.0,0
400.21,UPI,12,4,351,51,890.5,1,0,0,1,3,1087.57,2094.18,1,0.4489,0.0,0
1184.85,UPI,6,3,1429,55,1457.41,1,0,0,0,6,0.0,2937.97,0,0.8124,0.0,0
699.56,UPI,19,5,1079,49,1603.23,1,0,0,0,4,0.0,933.2,0,0.4361,0.0,0
1426.11,UPI,3,3,1,55,1562.49,1,0,0,0,5,0.0,5569.78,0,0.9121,0.0,0
2238.79,UPI,9,5,190,60,1459.73,1,0,0,1,8,1182.67,3805.81,0,1.5326,0.0,0
769.3,ACCOUNT,2,2,965,47,1088.54,0,0,0,0,0,0.0,1409.13,0,0.7061,0.0,0
3860.52,UPI,14,6,748,44,2373.84,0,0,0,1,4,3491.81,10506.69,0,1.6256,0.0,0
1453.98,ACCOUNT,11,1,823,59,1229.14,1,0,0,0,5,0.0,3125.72,0,1.182,0.0,0
1254.98,UPI,13,2,1017,49,422.57,0,0,0,0,4,0.0,2050.11,0,2.9629,0.0,0
1856.53,UPI,14,4,801,63,812.9,1,0,0,0,4,0.0,1896.7,0,2.281,0.0,0
1473.22,ACCOUNT,0,5,1032,54,844.48,2,0,1,1,5,813.95,2573.36,0,1.7425,0.1667,0
424.88,ACCOUNT,14,1,229,55,1720.65,0,0,0,0,4,0.0,4486.78,0,0.2468,0.0,0
186.97,UPI,2,5,1469,50,599.54,3,0,0,1,10,635.44,2152.53,0,0.3113,0.0,0
543.8,ACCOUNT,0,1,702,42,889.22,2,0,0,0,2,0.0,1296.99,0,0.6109,0.0,0
4452.35,UPI,1,4,679,54,2435.44,0,0,0,1,6,2062.69,8369.19,1,1.8274,0.0,0
2025.71,UPI,2,3,1444,54,967.46,1,0,1,3,7,2525.13,2443.24,0,2.0917,0.125,0
1491.51,UPI,10,1,567,62,1512.69,2,0,0,2,5,4359.4,2605.32,0,0.9853,0.0,0
171.68,UPI,23,4,978,45,444.11,1,0,0,0,4,0.0,1699.35,1,0.3857,0.0,0
3539.3,UPI,10,3,1116,50,5079.15,0,0,0,0,4,0.0,13537.62,0,0.6967,0.0,0
1086.93,UPI,19,3,838,55,739.43,0,0,0,1,3,705.48,1567.01,0,1.468,0.0,0
225.95,UPI,7,2,97,47,335.12,1,0,0,2,4,682.94,121.48,0,0.6722,0.0,0
327.65,UPI,0,3,352,51,752.7,0,0,0,0,5,0.0,7585.58,0,0.4347,0.0,0
5541.29,UPI,18,2,738,47,2423.61,1,0,0,1,6,3458.61,1683.9,1,2.2854,0.0,0
174.0,UPI,20,0,1019,47,492.5,1,0,1,2,5,1174.09,3125.85,0,0.3526,0.1667,0
756.11,ACCOUNT,20,4,1306,50,670.99,2,0,0,2,6,1445.22,2207.21,0,1.1252,0.0,0
897.95,ACCOUNT,16,3,228,62,471.71,0,0,0,0,4,0.0,19417.35,0,1.8996,0.0,0
3100.09,ACCOUNT,14,3,398,50,3080.6,0,0,0,1,3,2430.84,4481.56,0,1.006,0.0,0
243.73,UPI,2,1,833,55,428.72,1,0,0,1,5,569.9,775.05,0,0.5672,0.0,0
561.84,UPI,21,0,754,51,889.8,0,0,0,1,4,1186.82,8126.56,0,0.6307,0.0,0
4458.25,UPI,9,1,141,67,1122.05,1,0,0,4,9,2695.5,2320.96,0,3.9698,0.0,0
3063.23,ACCOUNT,20,4,243,65,1399.11,1,0,0,1,3,1285.74,421.44,0,2.1878,0.0,0
40.18,ACCOUNT,0,2,707,55,202.79,0,0,0,1,4,224.64,412.78,0,0.1972,0.0,0
394.92,UPI,3,6,1417,37,812.19,1,0,0,0,6,0.0,5402.63,0,0.4856,0.0,0
1352.58,UPI,18,0,115,47,1030.38,2,0,0,0,3,0.0,4365.36,1,1.3114,0.0,0
226.69,ACCOUNT,22,0,1273,38,418.23,1,0,0,0,5,0.0,1155.54,0,0.5407,0.0,0
173.05,UPI,18,0,1235,35,175.6,0,0,1,1,4,170.69,1837.57,0,0.9799,0.2,0
451.03,UPI,21,1,1149,52,650.43,1,0,0,1,9,623.68,5676.94,0,0.6924,0.0,0
3203.33,UPI,1,2,233,40,2216.32,2,0,0,2,8,6140.13,1813.33,1,1.4447,0.0,0
201.82,ACCOUNT,13,1,221,41,248.75,0,0,0,1,7,318.95,1842.07,0,0.8081,0.0,0
273.39,UPI,13,2,521,47,737.1,0,1,0,1,5,617.32,14983.85,0,0.3704,0.0,0
1008.59,ACCOUNT,15,2,755,53,2023.11,1,0,0,0,5,0.0,1623.86,0,0.4983,0.0,0
3114.88,ACCOUNT,16,2,1005,46,2245.65,0,0,1,1,6,1198.82,3293.73,0,1.3865,0.1429,0
2141.92,ACCOUNT,7,1,321,52,3865.75,2,0,1,2,8,11162.83,13097.14,0,0.5539,0.1111,0
1231.47,ACCOUNT,6,6,1248,55,524.41,1,2,0,1,4,456.68,801.26,0,2.3438,0.0,1
7866.11,ACCOUNT,13,3,1376,60,933.01,1,0,0,2,7,2543.23,3504.2,0,8.4219,0.0,0
1088.22,UPI,8,1,1305,45,395.26,3,0,0,1,6,554.84,25946.37,0,2.7462,0.0,0
4508.29,UPI,21,4,1394,52,956.54,0,0,1,1,4,1364.73,971.53,0,4.7082,0.2,0
2122.4,ACCOUNT,16,4,1468,47,931.02,3,0,0,0,5,0.0,556.16,0,2.2772,0.0,0
225.04,ACCOUNT,15,5,1095,47,584.08,2,0,1,2,4,647.6,7130.1,0,0.3846,0.2,0
351.37,UPI,17,3,133,52,715.06,1,0,0,1,7,672.89,2550.11,0,0.4907,0.0,0
1540.22,UPI,13,1,987,60,360.31,1,0,0,1,7,336.57,3718.37,0,4.2628,0.0,0
1938.16,UPI,18,3,1050,48,913.25,0,0,0,0,6,0.0,4882.96,0,2.12,0.0,0
133.79,UPI,21,3,366,52,421.26,0,0,0,0,4,0.0,1749.72,0,0.3168,0.0,0
944.22,UPI,7,0,23,51,1273.36,0,0,0,0,7,0.0,5164.47,0,0.7409,0.0,0
3364.49,UPI,11,0,110,44,3459.09,0,0,0,1,4,3453.07,3137.99,0,0.9724,0.0,0
529.34,ACCOUNT,23,0,1182,46,657.11,0,0,0,1,7,841.02,7322.86,0,0.8043,0.0,0
2165.15,UPI,21,2,1257,44,1554.71,2,0,0,1,3,1915.88,1781.64,0,1.3917,0.0,0
1303.98,ACCOUNT,20,1,102,63,2038.89,2,0,1,2,4,5221.89,927.17,0,0.6392,0.2,0
1894.38,UPI,20,0,358,51,1147.71,2,0,0,0,2,0.0,4145.01,1,1.6491,0.0,0
981.45,UPI,13,1,884,57,511.56,1,0,0,0,3,0.0,2933.67,1,1.9148,0.0,0
2116.83,ACCOUNT,17,5,401,47,1186.65,2,0,0,0,7,0.0,1039.78,0,1.7824,0.0,0
1132.71,UPI,3,4,839,47,733.29,0,0,0,1,5,911.38,3311.84,0,1.5426,0.0,0
1435.35,ACCOUNT,21,5,386,45,998.56,2,0,0,0,3,0.0,2094.66,0,1.436,0.0,0
322.15,UPI,21,5,805,53,1176.47,0,0,0,0,3,0.0,1740.26,0,0.2736,0.0,0
188.49,UPI,21,4,522,46,736.47,1,0,1,2,8,1174.3,1891.92,0,0.2556,0.1111,0
1134.5,UPI,15,5,98,42,1126.94,1,0,0,1,8,883.18,4986.72,0,1.0058,0.0,0
3295.78,UPI,9,0,487,43,2069.6,0,0,0,1,8,2034.08,764.32,0,1.5917,0.0,0
9806.57,ACCOUNT,22,2,1058,53,1252.15,0,0,0,0,5,0.0,3184.55,0,7.8256,0.0,0
885.93,ACCOUNT,15,6,384,41,442.65,1,0,0,1,7,230.73,3999.12,0,1.9969,0.0,0
440.26,UPI,8,6,416,49,415.12,0,0,0,0,9,0.0,3861.65,0,1.058,0.0,0
1130.59,UPI,4,0,193,55,1771.33,1,0,0,0,4,0.0,3962.35,0,0.6379,0.0,0
1355.75,ACCOUNT,15,5,187,55,973.66,1,0,0,0,5,0.0,640.07,0,1.391,0.0,0
3860.24,UPI,18,2,1164,49,995.2,1,0,0,0,7,0.0,170.65,0,3.875,0.0,0
853.81,ACCOUNT,0,2,20,49,846.84,0,0,1,3,5,2434.93,3323.18,1,1.007,0.1667,0
191.68,ACCOUNT,15,1,1414,45,224.98,2,0,0,0,1,0.0,1972.26,1,0.8482,0.0,0
345.58,UPI,22,3,1494,38,381.59,1,0,1,2,5,587.05,7531.69,0,0.9033,0.1667,0
1125.56,ACCOUNT,23,5,227,48,718.31,3,0,0,0,6,0.0,293.89,0,1.5648,0.0,0
725.91,UPI,4,6,1120,58,679.73,1,0,0,1,8,592.45,6142.43,1,1.0664,0.0,0
493.3,UPI,19,4,864,51,347.59,0,0,0,0,1,0.0,1128.18,1,1.4151,0.0,0
41.3,UPI,23,4,1293,52,120.15,0,0,1,1,1,81.03,4245.76,0,0.3409,0.5,0
127.95,ACCOUNT,8,1,660,41,441.86,0,0,2,3,9,1671.74,3264.6,1,0.2889,0.2,0
1713.35,ACCOUNT,4,0,118,55,1418.92,3,0,0,3,7,3817.25,2701.38,0,1.2066,0.0,0
1217.52,UPI,23,0,673,47,1603.23,1,0,0,1,9,1183.65,76.63,0,0.7589,0.0,0
510.79,UPI,21,4,95,48,488.06,0,0,0,3,9,1688.73,1384.77,0,1.0444,0.0,0
842.27,ACCOUNT,18,1,1133,60,893.23,1,0,0,1,3,1153.99,13784.9,0,0.9419,0.0,0
6031.2,UPI,1,5,507,56,2854.1,1,0,0,3,7,5434.89,1616.3,0,2.1124,0.0,0
2104.35,UPI,17,6,1131,54,2021.1,1,0,0,2,7,2340.07,1208.71,0,1.0407,0.0,0
104.46,UPI,10,0,1079,41,298.45,0,0,0,0,4,0.0,2759.66,0,0.3488,0.0,0
2719.81,UPI,8,1,95,48,1113.23,1,0,0,0,4,0.0,2392.47,0,2.441,0.0,0
1956.74,UPI,4,5,880,50,2859.16,2,0,0,1,4,1987.41,504.81,0,0.6841,0.0,0
909.55,ACCOUNT,17,6,1337,49,780.11,0,0,0,0,8,0.0,255.42,1,1.1644,0.0,0
2343.1,UPI,20,6,1087,58,818.55,2,0,0,0,6,0.0,7764.01,0,2.859,0.0,0
763.26,UPI,18,0,21,49,763.27,1,0,0,0,4,0.0,1121.57,0,0.9987,0.0,0
69.15,UPI,5,5,711,47,802.98,2,0,1,4,7,2619.61,118.08,0,0.086,0.125,0
2832.37,UPI,18,2,658,48,1806.41,0,0,0,0,8,0.0,2443.32,0,1.5671,0.0,0
126.06,ACCOUNT,21,1,67,43,333.67,0,0,1,2,8,456.21,404.24,0,0.3767,0.1111,0
2796.73,ACCOUNT,4,4,141,43,3188.18,3,0,0,1,4,2028.75,8877.82,1,0.8769,0.0,0
538.37,ACCOUNT,23,3,999,38,324.1,3,0,0,0,4,0.0,1477.2,0,1.656,0.0,0
1341.44,ACCOUNT,9,2,999,46,2698.78,2,0,0,1,4,3969.41,1040.81,1,0.4969,0.0,0
943.1,UPI,11,2,807,63,1029.7,1,0,0,0,2,0.0,3812.0,1,0.915,0.0,0
892.99,ACCOUNT,17,2,624,52,1316.91,0,0,0,1,5,1217.46,3491.9,0,0.6776,0.0,0
379.6,ACCOUNT,23,3,363,43,379.01,1,0,0,0,3,0.0,10108.21,0,0.9989,0.0,0
327.3,UPI,9,6,210,34,786.91,2,0,0,1,6,582.78,749.27,0,0.4154,0.0,0
378.94,UPI,2,3,1144,52,416.61,1,0,0,1,5,244.64,433.62,0,0.9074,0.0,0
2669.58,UPI,4,0,507,57,4656.49,1,0,0,1,4,4417.22,496.16,0,0.5732,0.0,0
798.31,ACCOUNT,17,3,1035,58,304.12,0,0,0,1,7,388.18,7298.06,0,2.6164,0.0,0
819.8,UPI,11,0,390,38,1382.67,2,0,0,0,7,0.0,2928.27,0,0.5925,0.0,0
763.64,UPI,20,0,669,56,1067.89,3,0,2,4,4,4490.7,1921.41,0,0.7144,0.4,0
1382.52,UPI,17,6,981,55,3016.78,1,0,0,0,6,0.0,4622.28,0,0.4581,0.0,0
454.64,UPI,0,2,1087,44,311.7,1,0,0,0,4,0.0,2665.39,0,1.4539,0.0,0
663.3,UPI,10,3,1004,57,971.0,2,0,0,0,5,0.0,2175.26,1,0.6824,0.0,0
196.17,ACCOUNT,14,2,973,54,680.29,3,0,0,1,3,503.46,2363.77,0,0.2879,0.0,0
863.34,UPI,5,2,824,48,820.34,3,0,0,1,7,1194.03,14335.32,0,1.0511,0.0,0
1437.85,ACCOUNT,9,1,1320,45,650.37,2,0,0,0,2,0.0,6750.24,0,2.2074,0.0,0
1786.6,UPI,4,2,1168,62,1939.19,2,0,0,1,8,1198.91,849.79,1,0.9208,0.0,0
219.08,UPI,19,1,21,53,242.99,0,0,0,1,5,182.58,3310.77,0,0.8979,0.0,1
1535.83,ACCOUNT,17,5,34,54,1419.7,2,0,0,2,7,2530.93,5866.85,0,1.081,0.0,0
123.34,UPI,9,0,1177,51,291.54,1,0,0,1,4,167.51,4523.14,1,0.4216,0.0,0
856.74,ACCOUNT,13,0,984,59,1484.43,0,0,0,0,3,0.0,3860.26,0,0.5768,0.0,0
221.14,UPI,10,3,239,39,581.96,2,0,0,0,2,0.0,3581.97,1,0.3793,0.0,0
988.19,ACCOUNT,19,5,980,52,2557.61,2,0,0,0,9,0.0,3357.14,0,0.3862,0.0,0
2786.49,ACCOUNT,18,6,310,57,949.59,2,0,0,0,6,0.0,3310.92,0,2.9313,0.0,0
333.46,UPI,2,1,693,50,493.62,0,0,0,2,5,1080.89,6090.22,0,0.6742,0.0,0
3355.91,UPI,16,1,173,46,1535.83,3,0,0,1,6,1430.83,2748.84,0,2.1837,0.0,0
4772.57,UPI,5,3,1257,50,1846.38,0,0,0,1,7,2122.18,374.25,0,2.5834,0.0,0
152.01,UPI,10,2,3,40,427.77,0,0,0,0,3,0.0,2539.79,0,0.3545,0.0,0
406.1,UPI,5,3,111,48,702.82,0,0,0,1,5,882.53,505.23,0,0.577,0.0,0
1904.38,UPI,23,0,1458,53,1476.74,1,0,0,1,11,779.21,6628.34,0,1.2887,0.0,0
117.89,ACCOUNT,21,3,1141,30,256.05,2,0,0,0,5,0.0,2247.88,0,0.4586,0.0,0
343.54,UPI,13,2,405,53,489.48,0,0,0,0,6,0.0,6213.97,0,0.7004,0.0,0
5586.47,UPI,0,3,471,49,800.23,1,0,0,1,2,762.51,5084.48,0,6.9723,0.0,0
1846.57,UPI,0,6,183,48,1274.73,1,0,0,2,6,3158.26,2093.51,0,1.4475,0.0,0
2382.6,UPI,14,1,48,49,1076.02,1,0,0,0,6,0.0,6735.04,0,2.2122,0.0,0
906.58,ACCOUNT,5,0,87,54,1674.07,0,0,1,2,8,3610.07,128.18,0,0.5412,0.1111,0
5365.15,UPI,5,4,36,52,7725.8,1,0,0,1,9,5003.18,462.13,1,0.6944,0.0,0
278.73,UPI,23,0,1206,50,283.47,3,0,0,1,5,265.02,1824.38,0,0.9798,0.0,0
3945.04,UPI,7,0,367,53,1621.47,1,0,0,0,7,0.0,809.77,1,2.4315,0.0,0
569.13,ACCOUNT,9,0,695,41,1107.29,3,0,0,0,2,0.0,2340.08,0,0.5135,0.0,0
514.43,UPI,4,1,880,53,207.96,1,0,0,0,5,0.0,2269.71,0,2.4619,0.0,0
2686.19,UPI,9,6,1028,60,2971.3,2,0,0,0,6,0.0,4594.57,0,0.9037,0.0,0
3474.89,ACCOUNT,0,3,924,41,4487.73,3,0,0,2,4,11806.15,3711.87,0,0.7741,0.0,0
399.98,ACCOUNT,12,3,736,51,853.07,0,0,0,1,1,951.01,1829.33,0,0.4683,0.0,0
661.47,UPI,16,2,172,63,476.03,0,0,0,0,5,0.0,877.76,0,1.3866,0.0,0
477.7,UPI,2,3,679,54,1964.52,1,0,0,2,6,4669.58,6661.98,0,0.243,0.0,0
697.75,UPI,14,0,435,48,447.96,0,0,0,1,6,627.17,4756.88,0,1.5542,0.0,0
11221.27,UPI,20,0,419,47,5838.47,1,0,0,1,5,4661.51,904.43,0,1.9216,0.0,0
610.74,ACCOUNT,14,4,155,54,1187.78,1,0,0,0,6,0.0,527.36,0,0.5138,0.0,0
2595.4,UPI,23,4,310,51,1989.38,1,0,0,1,7,1883.95,4487.75,0,1.304,0.0,0
405.48,UPI,11,5,1254,45,294.99,4,0,0,0,2,0.0,242.88,1,1.3699,0.0,0
776.21,UPI,21,1,839,44,1155.42,0,1,1,3,6,2980.08,372.86,0,0.6712,0.1429,0
16127.76,UPI,18,3,1279,32,3011.31,2,0,0,0,3,0.0,4133.79,0,5.354,0.0,0
3836.97,ACCOUNT,3,6,1176,51,1471.75,1,0,0,0,7,0.0,205.5,0,2.6053,0.0,0
818.89,UPI,9,2,307,49,432.44,0,0,0,0,4,0.0,12863.42,0,1.8893,0.0,0
251.74,UPI,19,2,1490,57,819.48,1,1,0,0,6,0.0,4561.15,0,0.3068,0.0,0
136.45,UPI,23,4,1348,52,678.52,3,0,0,1,7,769.93,2971.33,0,0.2008,0.0,0
3666.43,UPI,4,0,1030,62,2125.21,1,0,0,0,7,0.0,14064.49,0,1.7244,0.0,0
789.2,UPI,0,3,124,48,1580.77,1,0,0,0,0,0.0,875.03,0,0.4989,0.0,0
1005.61,ACCOUNT,14,3,1126,44,1852.69,1,0,0,0,5,0.0,258.42,0,0.5425,0.0,0
289.2,ACCOUNT,23,4,807,60,1484.04,0,0,1,1,9,922.84,4634.78,0,0.1947,0.1,0
497.8,ACCOUNT,16,4,1355,49,472.76,0,0,0,0,2,0.0,8353.96,0,1.0508,0.0,0
220.04,UPI,0,4,1076,45,539.88,2,0,0,1,2,453.61,972.73,1,0.4068,0.0,0
931.72,UPI,17,2,17,44,2666.83,1,0,1,1,2,3515.18,3400.64,0,0.3492,0.3333,0
3053.49,ACCOUNT,18,6,601,46,1448.9,1,0,0,2,3,2827.96,531.18,1,2.106,0.0,0
3604.08,UPI,2,2,103,50,872.87,2,0,0,0,5,0.0,1347.86,0,4.1243,0.0,0
1911.19,ACCOUNT,17,3,144,53,690.45,2,0,1,1,8,862.42,1380.57,0,2.764,0.1111,0
199.69,ACCOUNT,1,0,15,45,615.0,0,0,0,0,3,0.0,1520.37,0,0.3242,0.0,0
717.78,UPI,10,0,1147,38,831.6,1,0,0,0,4,0.0,14.98,0,0.8621,0.0,0
4345.9,UPI,1,2,359,53,1855.76,0,0,1,1,4,2610.02,8000.8,1,2.3406,0.2,0
2583.65,UPI,20,3,1180,33,1321.4,2,0,0,0,6,0.0,7736.35,0,1.9538,0.0,0
644.05,UPI,19,4,1106,54,715.7,4,0,1,1,6,599.82,11980.34,0,0.8986,0.1429,0
2447.59,ACCOUNT,13,1,491,36,2344.85,0,0,0,0,7,0.0,4911.49,0,1.0434,0.0,0
423.38,UPI,9,6,977,50,671.77,1,0,0,0,8,0.0,1584.1,1,0.6293,0.0,0
870.97,UPI,14,1,33,49,692.37,1,0,0,0,2,0.0,8465.94,0,1.2561,0.0,0
722.57,UPI,15,0,301,46,403.16,3,0,1,2,3,948.88,3675.79,1,1.7878,0.25,0
36.27,ACCOUNT,3,1,1380,45,192.27,4,0,0,0,2,0.0,1286.93,0,0.1877,0.0,0
1781.34,UPI,15,6,56,52,889.75,1,0,0,2,5,1110.73,471.88,0,1.9998,0.0,0
1267.44,ACCOUNT,0,0,122,47,773.08,3,0,0,0,3,0.0,8319.19,1,1.6373,0.0,0
383.32,ACCOUNT,4,6,967,63,801.31,1,0,1,2,7,1687.36,106.66,0,0.4778,0.125,0
758.51,UPI,7,4,393,47,1496.03,1,0,0,1,9,1528.11,3604.62,1,0.5067,0.0,0
177.74,UPI,5,4,411,35,274.43,0,0,1,1,7,181.04,2404.69,0,0.6453,0.125,0
5090.39,UPI,23,3,653,43,4573.48,0,0,0,1,3,2485.18,136.52,1,1.1128,0.0,0
282.07,ACCOUNT,8,1,1435,53,421.9,2,0,0,0,2,0.0,8146.74,0,0.667,0.0,0
121.35,ACCOUNT,21,2,669,55,269.43,1,0,0,1,2,385.86,11815.82,0,0.4487,0.0,0
277.37,UPI,22,4,578,48,430.02,2,0,0,1,9,259.41,3087.75,0,0.6435,0.0,0
206.85,ACCOUNT,10,3,783,51,323.81,0,0,0,1,4,266.51,6539.47,0,0.6368,0.0,0
1612.75,ACCOUNT,23,1,843,52,1044.0,0,0,1,1,6,1401.65,4305.88,1,1.5433,0.1429,0
60.51,UPI,23,2,316,56,263.98,0,0,0,0,3,0.0,2000.28,0,0.2284,0.0,0
508.39,UPI,6,3,115,57,1042.23,0,0,0,0,2,0.0,2894.45,1,0.4873,0.0,0
1328.25,UPI,15,3,582,52,1721.18,0,0,1,1,7,1820.46,4379.48,0,0.7713,0.125,0
1751.09,UPI,7,0,788,40,3477.23,2,0,0,0,5,0.0,1913.11,0,0.5034,0.0,1
4914.05,UPI,8,3,1398,52,2172.46,0,0,0,0,3,0.0,7220.26,0,2.2609,0.0,0
193.75,ACCOUNT,4,4,428,47,238.72,0,1,0,1,7,182.24,6014.71,0,0.8083,0.0,0
441.67,UPI,12,3,1329,51,731.83,0,0,0,1,9,425.4,455.06,0,0.6027,0.0,0
84.27,UPI,10,5,624,46,598.72,1,0,1,1,5,726.47,1201.78,0,0.1405,0.1667,0
716.7,UPI,0,4,137,59,456.3,1,0,0,0,4,0.0,346.88,0,1.5672,0.0,0
282.66,UPI,21,5,53,53,681.86,5,0,0,1,4,874.68,7521.43,0,0.4139,0.0,0
2769.82,UPI,0,1,1171,53,1420.76,0,0,0,0,5,0.0,8943.23,1,1.9482,0.0,0
569.03,UPI,19,5,792,52,1792.37,2,0,0,0,6,0.0,4737.25,0,0.3173,0.0,0
966.68,ACCOUNT,12,4,826,49,820.3,2,0,0,0,4,0.0,2430.81,0,1.177,0.0,0
1015.55,UPI,4,2,1174,49,1087.52,0,0,0,1,11,552.86,1543.25,0,0.933,0.0,0
1248.6,UPI,20,3,51,63,752.05,2,0,0,0,5,0.0,2563.54,1,1.6581,0.0,0
5214.73,UPI,2,1,122,39,1775.72,2,0,0,2,6,3926.38,929.61,0,2.935,0.0,0
622.66,ACCOUNT,0,2,1182,48,716.83,3,0,0,0,5,0.0,1853.24,0,0.8674,0.0,0
751.2,UPI,11,5,617,41,244.49,1,0,1,1,4,300.61,3125.1,0,3.06,0.2,0
443.29,UPI,21,6,233,51,557.07,0,0,0,0,0,0.0,7985.14,0,0.7943,0.0,0
869.44,UPI,19,2,1099,47,751.33,2,0,0,0,8,0.0,878.66,0,1.1557,0.0,0
2750.61,ACCOUNT,3,2,366,46,896.82,2,0,0,0,8,0.0,2114.12,0,3.0637,0.0,0
2438.29,UPI,13,1,769,50,4133.89,3,0,0,0,5,0.0,2098.62,0,0.5897,0.0,0
540.61,UPI,22,1,114,42,591.16,0,0,0,2,6,1270.18,8527.71,0,0.9129,0.0,0
2068.48,ACCOUNT,14,3,419,52,1311.34,0,0,0,1,5,822.14,2165.44,0,1.5762,0.0,0
105.13,UPI,18,3,1149,52,164.06,0,0,0,1,6,113.41,3383.97,0,0.6369,0.0,0
266.66,UPI,0,5,38,58,963.05,3,0,0,0,5,0.0,12641.25,0,0.2766,0.0,0
340.82,ACCOUNT,5,4,1059,45,429.56,2,0,0,1,7,442.68,1375.31,0,0.7916,0.0,0
571.04,UPI,3,3,56,60,527.63,2,0,1,1,8,672.85,15515.54,0,1.0802,0.1111,0
1584.85,UPI,9,4,1253,37,816.54,0,0,0,0,5,0.0,184.5,0,1.9385,0.0,0
2477.32,ACCOUNT,9,1,1305,58,4546.0,0,0,0,1,6,5326.13,1455.21,0,0.5448,0.0,0
559.17,UPI,4,3,760,46,1247.83,0,0,0,1,5,1108.17,1275.88,0,0.4478,0.0,0
151.94,ACCOUNT,11,6,1216,51,362.39,1,0,0,0,5,0.0,2793.27,0,0.4181,0.0,0
1541.58,UPI,22,5,647,38,312.62,0,0,0,1,2,238.01,3678.12,1,4.9154,0.0,0
630.58,UPI,15,3,1011,43,1255.9,4,0,0,0,2,0.0,1513.05,0,0.5017,0.0,0
